UserID,total_courses,avg_spending,avg_course_rating,diversity_score,learning_depth_index,beginner_ratio,enrollment_frequency,category_concentration,n_categories,recency_days,preferred_category_enc,preferred_level_enc
P1248,21,577.7538095238095,4.314285714285714,6,0.23809523809523808,0.5238095238095238,0.015429831006612785,0.25,6,63,2,1
P1249,14,830.2971428571428,4.292857142857143,6,0.5714285714285714,0.14285714285714285,0.010703363914373088,0.25,6,48,2,2
P1250,8,910.7525,4.2,4,0.6875,0.125,0.008501594048884165,0.5,4,103,2,0
P1251,17,623.2441176470588,4.264705882352941,6,0.23529411764705882,0.6470588235294118,0.012686567164179104,0.25,6,68,4,1
P1252,8,995.6175,4.2375,5,0.875,0.0,0.007073386383731211,0.375,5,218,4,0
P1253,24,682.6295833333334,4.25,6,0.375,0.375,0.016901408450704224,0.25,6,41,3,2
P1254,20,686.5275,4.4350000000000005,6,0.35,0.5,0.01451378809869376,0.25,6,21,0,1
P1255,3,591.9033333333333,4.466666666666666,2,0.16666666666666666,0.6666666666666666,0.003579952267303103,0.75,2,524,1,1
P1256,4,457.2525,4.325,2,0.125,0.75,0.007285974499089253,0.75,2,444,1,1
P1257,5,1099.486,4.46,2,0.9,0.0,0.004409171075837742,0.75,2,263,2,0
P1258,4,1052.205,4.0,2,1.0,0.0,0.003590664272890485,0.75,2,144,4,0
P1259,2,992.47,4.5,2,0.75,0.0,0.03278688524590164,0.75,2,825,1,2
P1260,5,676.376,4.359999999999999,2,0.4,0.4,0.003993610223642172,0.75,2,63,1,2
P1261,18,794.39,4.455555555555556,6,0.4444444444444444,0.2777777777777778,0.01652892561983471,0.25,6,242,2,2
P1262,25,526.476,4.38,6,0.16,0.72,0.018115942028985508,0.25,6,74,3,1
P1263,6,515.8316666666666,4.366666666666666,4,0.08333333333333333,0.8333333333333334,0.0052863436123348016,0.5,4,117,3,1
P1264,22,619.8109090909091,4.359090909090909,5,0.3181818181818182,0.5,0.017988552739165987,0.375,5,177,3,1
P1265,5,604.8140000000001,4.2,4,0.2,0.6,0.005341880341880342,0.5,4,311,1,1
P1266,3,589.7566666666667,4.3999999999999995,2,0.3333333333333333,0.3333333333333333,0.003374578177727784,0.75,2,362,4,2
P1267,12,657.5308333333334,4.183333333333333,5,0.4166666666666667,0.3333333333333333,0.008468595624558928,0.375,5,25,0,2
P1268,19,601.9121052631579,4.3578947368421055,6,0.2894736842105263,0.5263157894736842,0.014328808446455505,0.25,6,99,2,1
P1269,11,681.4872727272727,4.245454545454545,5,0.4090909090909091,0.2727272727272727,0.008863819500402902,0.375,5,128,2,2
P1270,6,1200.5316666666668,4.55,5,0.9166666666666666,0.0,0.005084745762711864,0.375,5,48,3,0
P1271,5,582.4,4.38,4,0.3,0.4,0.004058441558441558,0.5,4,70,3,2
P1272,20,686.952,4.285,6,0.375,0.4,0.014326647564469915,0.25,6,22,3,2
P1273,9,1016.8811111111112,4.377777777777777,3,0.8888888888888888,0.0,0.00702576112412178,0.625,3,29,2,0
P1274,9,1126.4166666666667,4.288888888888889,3,0.9444444444444444,0.0,0.007751937984496124,0.625,3,226,2,0
P1275,4,648.485,4.2749999999999995,1,0.125,0.75,0.00980392156862745,0.875,1,525,1,1
P1276,7,504.90142857142854,4.1,4,0.21428571428571427,0.5714285714285714,0.006591337099811676,0.5,4,215,1,1
P1277,14,690.1421428571429,4.414285714285714,5,0.5,0.21428571428571427,0.0099361249112846,0.375,5,15,2,2
P1278,2,921.205,3.5999999999999996,2,0.5,0.0,0.0024125452352231603,0.75,2,515,3,2
P1279,3,440.3533333333333,3.8000000000000003,3,0.0,1.0,0.013513513513513514,0.625,3,1052,4,1
P1280,8,1001.0237500000001,4.15,4,0.875,0.0,0.007670182166826462,0.5,4,209,2,0
P1281,11,636.6354545454545,4.363636363636363,6,0.2727272727272727,0.5454545454545454,0.009532062391681109,0.25,6,81,0,1
P1282,2,1346.5349999999999,4.75,1,1.0,0.0,0.0020408163265306124,0.875,1,326,2,0
P1283,16,721.921875,4.075,5,0.34375,0.4375,0.011396011396011397,0.375,5,26,2,2
P1284,13,1063.0346153846153,4.3307692307692305,5,0.8076923076923077,0.0,0.01119724375538329,0.375,5,158,2,0
P1285,3,486.85666666666674,4.066666666666666,2,0.0,1.0,0.00487012987012987,0.75,2,806,4,1
P1286,16,625.095,4.28125,5,0.34375,0.375,0.013377926421404682,0.375,5,264,3,2
P1287,8,957.71,4.1,5,0.8125,0.125,0.005970149253731343,0.375,5,22,3,0
P1288,17,806.9000000000001,4.411764705882353,6,0.47058823529411764,0.23529411764705882,0.01331245105716523,0.25,6,59,4,2
P1289,3,435.6366666666667,4.5,2,0.0,1.0,0.00597609561752988,0.75,2,453,5,1
P1290,9,1017.9699999999999,4.588888888888889,6,0.7777777777777778,0.0,0.012129380053908356,0.25,6,456,1,0
P1291,5,704.174,4.220000000000001,3,0.3,0.4,0.004132231404958678,0.625,3,236,3,2
P1292,3,461.4866666666667,4.433333333333334,2,0.0,1.0,0.0055762081784386614,0.75,2,285,1,1
P1293,18,660.715,4.305555555555555,6,0.4166666666666667,0.2777777777777778,0.01350337584396099,0.25,6,103,1,2
P1294,2,458.9,4.45,2,0.0,1.0,0.0020491803278688526,0.75,2,350,2,1
P1295,13,698.9292307692308,4.153846153846154,5,0.5384615384615384,0.15384615384615385,0.009708737864077669,0.375,5,92,0,2
P1296,20,762.2275,4.4,6,0.525,0.2,0.013888888888888888,0.25,6,10,0,2
P1297,10,1071.038,4.4399999999999995,5,0.85,0.0,0.007751937984496124,0.375,5,64,2,0
P1298,24,643.4395833333333,4.320833333333334,6,0.3333333333333333,0.5,0.017106200997861726,0.25,6,51,3,1
P1299,8,1151.63375,4.4125,5,1.0,0.0,0.009852216748768473,0.375,5,367,4,0
P1300,10,680.231,4.33,5,0.35,0.5,0.007434944237918215,0.375,5,95,1,1
P1301,20,574.9935,4.205,6,0.175,0.65,0.014184397163120567,0.25,6,19,2,1
P1302,11,642.1081818181818,4.245454545454546,5,0.36363636363636365,0.45454545454545453,0.009314140558848433,0.375,5,97,3,1
P1303,6,626.0683333333333,4.066666666666666,3,0.16666666666666666,0.6666666666666666,0.006586169045005488,0.625,3,157,3,1
P1304,13,585.51,4.207692307692308,6,0.34615384615384615,0.38461538461538464,0.010061919504643963,0.25,6,17,3,2
P1305,11,1009.7154545454545,4.3545454545454545,5,0.8181818181818182,0.09090909090909091,0.00914380714879468,0.375,5,172,2,0
P1306,17,772.4958823529412,4.447058823529411,5,0.47058823529411764,0.29411764705882354,0.012363636363636363,0.375,5,13,2,2
P1307,8,1098.46875,4.6625,4,0.75,0.125,0.008620689655172414,0.5,4,525,2,0
P1308,16,622.144375,4.35,5,0.21875,0.5625,0.013179571663920923,0.375,5,225,3,1
P1309,1,356.52,4.3,1,0.0,1.0,1.0,0.875,1,834,5,1
P1310,5,1057.648,3.88,4,0.8,0.0,0.004612546125461255,0.5,4,28,4,0
P1311,14,868.9264285714286,4.2,4,0.5357142857142857,0.21428571428571427,0.010980392156862745,0.5,4,153,0,2
P1312,13,666.2407692307692,4.246153846153846,6,0.38461538461538464,0.38461538461538464,0.012770137524557957,0.25,6,233,1,2
P1313,17,731.23,4.370588235294117,6,0.4411764705882353,0.17647058823529413,0.014166666666666666,0.25,6,180,5,2
P1314,11,677.8790909090909,4.290909090909091,5,0.4090909090909091,0.2727272727272727,0.008566978193146417,0.375,5,105,3,2
P1315,3,472.47,4.2,2,0.0,1.0,0.007334963325183374,0.75,2,1023,2,1
P1316,4,505.675,4.1,2,0.125,0.75,0.006711409395973154,0.75,2,521,1,1
P1317,12,724.4366666666666,4.358333333333333,5,0.4166666666666667,0.16666666666666666,0.010535557506584723,0.375,5,245,3,2
P1318,6,1162.2483333333332,4.533333333333333,4,0.9166666666666666,0.0,0.008862629246676515,0.5,4,248,2,0
P1319,2,367.16499999999996,4.05,2,0.0,1.0,0.05714285714285714,0.75,2,43,3,1
P1320,13,1057.2346153846154,4.292307692307692,6,0.7692307692307693,0.0,0.010806317539484621,0.25,6,152,2,0
P1321,4,647.035,4.4,4,0.25,0.5,0.004914004914004914,0.5,4,342,5,2
P1322,16,630.57375,4.475,5,0.375,0.3125,0.012223071046600458,0.375,5,51,1,2
P1323,6,1071.8866666666665,4.466666666666667,5,0.8333333333333334,0.16666666666666666,0.006179196704428424,0.375,5,204,4,0
P1324,13,516.4946153846154,4.3769230769230765,6,0.19230769230769232,0.6153846153846154,0.009495982468955442,0.25,6,7,3,1
P1325,1,786.87,4.4,1,0.5,0.0,1.0,0.875,1,932,3,2
P1326,10,1122.349,4.29,6,0.95,0.0,0.0099601593625498,0.25,6,440,0,0
P1327,10,932.449,4.5200000000000005,4,0.75,0.1,0.007987220447284345,0.5,4,124,3,0
P1328,27,618.382962962963,4.2592592592592595,6,0.3148148148148148,0.48148148148148145,0.02112676056338028,0.25,6,104,2,1
P1329,24,663.6,4.433333333333334,6,0.3333333333333333,0.5,0.017843866171003718,0.25,6,87,3,1
P1330,11,649.9654545454546,4.2272727272727275,5,0.3181818181818182,0.45454545454545453,0.007697690692792162,0.375,5,10,3,2
P1331,18,528.5005555555556,4.2555555555555555,5,0.16666666666666666,0.6666666666666666,0.018367346938775512,0.375,5,99,2,1
P1332,5,1232.078,4.4799999999999995,3,1.0,0.0,0.008305647840531562,0.625,3,416,3,0
P1333,2,700.83,4.35,2,0.5,0.0,0.005037783375314861,0.75,2,369,4,2
P1334,17,630.3035294117647,4.323529411764706,5,0.29411764705882354,0.47058823529411764,0.015246636771300448,0.375,5,279,4,1
P1335,10,1178.663,4.51,5,0.95,0.0,0.008787346221441126,0.375,5,170,2,0
P1336,30,545.9486666666667,4.3533333333333335,6,0.16666666666666666,0.7333333333333333,0.021865889212827987,0.25,6,69,2,1
P1337,7,675.99,4.5,4,0.35714285714285715,0.2857142857142857,0.005227781926811053,0.5,4,2,4,2
P1338,12,934.7983333333333,4.458333333333333,6,0.6666666666666666,0.08333333333333333,0.010186757215619695,0.25,6,12,2,2
P1339,6,476.0933333333333,4.1000000000000005,2,0.08333333333333333,0.8333333333333334,0.00974025974025974,0.75,2,669,3,1
P1340,9,917.3877777777777,4.377777777777777,3,0.7222222222222222,0.1111111111111111,0.00932642487046632,0.625,3,233,2,0
P1341,14,648.4785714285715,4.292857142857143,6,0.39285714285714285,0.35714285714285715,0.010566037735849057,0.25,6,37,5,2
P1342,20,605.8605,4.2299999999999995,6,0.3,0.55,0.014134275618374558,0.25,6,37,3,1
P1343,10,1096.462,4.220000000000001,5,0.9,0.0,0.010706638115631691,0.375,5,229,2,0
P1344,2,811.8499999999999,3.75,2,0.5,0.0,0.03278688524590164,0.75,2,1264,3,2
P1345,28,636.4657142857143,4.253571428571428,6,0.2857142857142857,0.5,0.019310344827586208,0.25,6,11,2,1
P1346,20,625.9235,4.3950000000000005,6,0.325,0.45,0.013976240391334731,0.25,6,4,3,1
P1347,3,530.41,4.666666666666667,3,0.0,1.0,0.002544529262086514,0.625,3,15,5,1
P1348,16,558.928125,4.2,6,0.25,0.625,0.013490725126475547,0.25,6,149,3,1
P1349,21,694.3009523809524,4.390476190476191,6,0.2857142857142857,0.47619047619047616,0.015521064301552107,0.25,6,70,2,1
P1350,12,735.3741666666666,4.2749999999999995,5,0.5,0.25,0.008888888888888889,0.375,5,15,2,2
P1351,1,557.06,3.6,1,0.0,1.0,1.0,0.875,1,1266,4,1
P1352,27,557.1811111111111,4.403703703703704,6,0.18518518518518517,0.7037037037037037,0.019148936170212766,0.25,6,29,3,1
P1353,23,593.9521739130435,4.4173913043478255,6,0.2391304347826087,0.6086956521739131,0.016618497109826588,0.25,6,9,2,1
P1354,20,710.278,4.36,5,0.45,0.25,0.016863406408094434,0.375,5,28,0,2
P1355,13,625.5815384615385,4.323076923076924,6,0.2692307692307692,0.5384615384615384,0.009587020648967551,0.25,6,79,1,1
P1356,9,1117.2133333333334,4.433333333333334,4,0.8333333333333334,0.0,0.009814612868047983,0.5,4,423,3,0
P1357,16,518.22875,4.2625,5,0.15625,0.75,0.015223596574690771,0.375,5,125,3,1
P1358,9,989.4088888888889,4.2444444444444445,4,0.7777777777777778,0.0,0.00891089108910891,0.5,4,321,4,0
P1359,23,635.4652173913043,4.369565217391305,5,0.2608695652173913,0.5652173913043478,0.016511127063890883,0.375,5,15,4,1
P1360,15,750.0166666666667,4.433333333333334,5,0.43333333333333335,0.3333333333333333,0.01201923076923077,0.375,5,70,3,2
P1361,21,632.6533333333333,4.29047619047619,4,0.2619047619047619,0.5714285714285714,0.015306122448979591,0.5,4,81,2,1
P1362,14,1127.0314285714287,4.357142857142857,5,0.9642857142857143,0.0,0.010086455331412104,0.375,5,47,2,0
P1363,17,825.6,4.223529411764706,6,0.47058823529411764,0.29411764705882354,0.01267710663683818,0.25,6,32,2,2
P1364,7,860.8885714285715,4.071428571428571,3,0.7857142857142857,0.0,0.006233303650934996,0.625,3,44,4,0
P1365,9,1009.928888888889,4.266666666666667,5,0.8333333333333334,0.0,0.007293354943273906,0.375,5,108,2,0
P1366,6,1010.86,4.083333333333333,4,0.8333333333333334,0.0,0.008207934336525308,0.5,4,23,4,0
P1367,5,1296.368,4.32,3,1.0,0.0,0.0040032025620496394,0.625,3,209,2,0
P1368,20,645.6515,4.36,6,0.275,0.5,0.013937282229965157,0.25,6,7,3,1
P1369,2,451.09000000000003,4.2,2,0.0,1.0,0.008333333333333333,0.75,2,1067,3,1
P1370,1,654.06,4.3,1,0.5,0.0,1.0,0.875,1,156,1,2
P1371,15,624.2133333333334,4.319999999999999,5,0.36666666666666664,0.3333333333333333,0.011529592621060722,0.375,5,158,4,2
P1372,22,563.245,4.381818181818182,6,0.18181818181818182,0.6363636363636364,0.016654049962149888,0.25,6,60,3,1
P1373,6,601.255,4.066666666666666,2,0.16666666666666666,0.6666666666666666,0.004901960784313725,0.75,2,129,1,1
P1374,20,566.8905,4.115,6,0.175,0.7,0.015128593040847202,0.25,6,9,2,1
P1375,20,726.8770000000001,4.415,6,0.425,0.3,0.014295925661186561,0.25,6,32,0,2
P1376,13,606.1384615384616,4.1923076923076925,6,0.23076923076923078,0.6153846153846154,0.009723261032161555,0.25,6,92,5,1
P1377,6,991.4933333333333,4.416666666666667,4,0.8333333333333334,0.0,0.005719733079122974,0.5,4,118,4,0
P1378,17,801.0347058823529,4.247058823529412,5,0.5294117647058824,0.17647058823529413,0.012772351615326822,0.375,5,16,3,2
P1379,24,614.5795833333333,4.379166666666666,6,0.1875,0.7083333333333334,0.017069701280227598,0.25,6,14,3,1
P1380,4,707.4925000000001,4.2,3,0.375,0.5,0.0040609137055837565,0.625,3,257,2,1
P1381,12,939.0525000000001,4.266666666666667,5,0.75,0.0,0.00949367088607595,0.375,5,35,2,0
P1382,24,621.7004166666667,4.345833333333333,6,0.25,0.625,0.018140589569160998,0.25,6,116,2,1
P1383,1,480.11,5.0,1,0.0,1.0,1.0,0.875,1,331,5,1
P1384,7,1034.2314285714285,4.528571428571429,3,0.7857142857142857,0.14285714285714285,0.004874651810584958,0.625,3,3,2,0
P1385,8,562.9975,4.4125,4,0.1875,0.625,0.00657354149548069,0.5,4,193,3,1
P1386,16,826.105625,4.30625,6,0.5625,0.1875,0.011243851018973999,0.25,6,21,2,2
P1387,9,1021.4033333333334,4.2555555555555555,5,0.7777777777777778,0.1111111111111111,0.00966702470461869,0.375,5,452,2,0
P1388,19,569.9663157894737,4.321052631578947,6,0.21052631578947367,0.631578947368421,0.01332398316970547,0.25,6,24,3,1
P1389,19,609.1273684210527,4.373684210526315,5,0.2894736842105263,0.5789473684210527,0.01400147383935151,0.375,5,83,2,1
P1390,17,674.7082352941177,4.223529411764706,5,0.3235294117647059,0.5294117647058824,0.01282051282051282,0.375,5,34,4,1
P1391,26,594.6153846153846,4.388461538461538,6,0.17307692307692307,0.7307692307692307,0.01914580265095729,0.25,6,97,3,1
P1392,8,1019.51125,4.475,3,0.8125,0.0,0.006683375104427736,0.625,3,176,2,0
P1393,7,689.4885714285714,4.214285714285714,4,0.35714285714285715,0.42857142857142855,0.0051094890510948905,0.5,4,15,4,1
P1394,5,542.8340000000001,4.58,3,0.1,0.8,0.0037678975131876413,0.625,3,11,5,1
P1395,4,611.485,4.125,3,0.375,0.25,0.004469273743016759,0.625,3,519,3,2
P1396,24,588.5154166666667,4.3,6,0.22916666666666666,0.6666666666666666,0.019639934533551555,0.25,6,90,2,1
P1397,13,816.9407692307692,4.361538461538462,6,0.5384615384615384,0.23076923076923078,0.011839708561020037,0.25,6,86,0,2
P1398,9,897.3455555555556,4.277777777777778,5,0.6666666666666666,0.1111111111111111,0.011194029850746268,0.375,5,270,4,0
P1399,19,667.7768421052632,4.226315789473684,6,0.3157894736842105,0.47368421052631576,0.013970588235294118,0.25,6,33,2,1
P1400,3,398.1466666666667,4.1000000000000005,3,0.0,1.0,0.005825242718446602,0.625,3,496,5,1
P1401,11,800.9181818181819,4.3545454545454545,5,0.5454545454545454,0.18181818181818182,0.009105960264900662,0.375,5,148,2,2
P1402,23,677.0395652173913,4.408695652173913,5,0.30434782608695654,0.5217391304347826,0.0164638511095204,0.375,5,65,1,1
P1403,8,511.6225,4.45,4,0.1875,0.75,0.005822416302765648,0.5,4,24,1,1
P1404,19,633.3978947368421,4.336842105263158,6,0.2894736842105263,0.5263157894736842,0.013380281690140845,0.25,6,35,1,1
P1405,2,854.825,3.95,2,0.75,0.0,0.0196078431372549,0.75,2,894,4,2
P1406,20,675.2909999999999,4.2299999999999995,6,0.375,0.4,0.014738393515106854,0.25,6,38,0,2
P1407,6,514.6066666666667,4.133333333333334,4,0.25,0.6666666666666666,0.005263157894736842,0.5,4,60,4,1
P1408,2,1033.9850000000001,4.15,2,1.0,0.0,0.029850746268656716,0.75,2,1362,2,0
P1409,14,705.0528571428571,4.2,6,0.4642857142857143,0.21428571428571427,0.010558069381598794,0.25,6,108,4,2
P1410,8,1224.1525,4.625,4,0.875,0.0,0.006051437216338881,0.5,4,117,2,0
P1411,9,967.5211111111112,4.533333333333333,3,0.7222222222222222,0.1111111111111111,0.007154213036565978,0.625,3,92,2,0
P1412,8,705.45,4.1125,5,0.5625,0.125,0.005784526391901663,0.375,5,45,2,2
P1413,11,1032.9318181818182,4.3999999999999995,5,0.8181818181818182,0.09090909090909091,0.009060955518945634,0.375,5,8,4,0
P1414,2,630.7,4.95,2,0.25,0.5,0.00291970802919708,0.75,2,336,1,2
P1415,23,694.2782608695652,4.456521739130435,6,0.30434782608695654,0.4782608695652174,0.01811023622047244,0.25,6,162,2,1
P1416,27,654.714074074074,4.318518518518518,5,0.3333333333333333,0.48148148148148145,0.01955104996379435,0.375,5,6,2,1
P1417,1,288.72,3.8,1,0.0,1.0,1.0,0.875,1,1219,1,1
P1418,11,862.2436363636364,4.309090909090909,6,0.6363636363636364,0.18181818181818182,0.009674582233948988,0.25,6,134,2,0
P1419,10,1121.172,4.2,5,0.85,0.0,0.008438818565400843,0.375,5,149,2,0
P1420,17,677.6323529411765,4.141176470588236,6,0.4117647058823529,0.29411764705882354,0.014592274678111588,0.25,6,161,4,2
P1421,9,1218.97,4.511111111111111,4,0.9444444444444444,0.0,0.006298110566829951,0.5,4,23,2,0
P1422,8,1208.4025,4.4,5,1.0,0.0,0.0121580547112462,0.375,5,327,5,0
P1423,5,1097.2959999999998,4.04,3,0.9,0.0,0.0035511363636363635,0.625,3,12,0,0
P1424,1,1222.56,4.4,1,1.0,0.0,1.0,0.875,1,1027,5,0
P1425,14,781.6,4.321428571428571,6,0.5,0.21428571428571427,0.011764705882352941,0.25,6,48,2,2
P1426,4,876.61,4.35,4,0.75,0.0,0.0028551034975017845,0.5,4,31,4,2
P1427,4,592.7325,4.05,4,0.25,0.75,0.008113590263691683,0.5,4,323,4,1
P1428,5,812.542,4.4399999999999995,4,0.6,0.2,0.004071661237785016,0.5,4,145,4,0
P1429,1,505.01,4.2,1,0.0,1.0,1.0,0.875,1,616,4,1
P1430,19,613.8000000000001,4.457894736842105,6,0.15789473684210525,0.7368421052631579,0.014232209737827715,0.25,6,88,3,1
P1431,3,613.1633333333333,4.133333333333333,3,0.3333333333333333,0.3333333333333333,0.0040650406504065045,0.625,3,224,5,2
P1432,8,1114.40375,4.6,2,0.75,0.25,0.008492569002123142,0.75,2,203,2,0
P1433,16,864.5224999999999,4.2,6,0.5625,0.125,0.01177336276674025,0.25,6,69,3,2
P1434,23,584.6291304347826,4.373913043478261,5,0.1956521739130435,0.6956521739130435,0.016886930983847283,0.375,5,93,3,1
P1435,15,689.836,4.326666666666667,6,0.36666666666666664,0.3333333333333333,0.01105379513633014,0.25,6,80,4,2
P1436,14,702.1407142857142,4.457142857142857,6,0.4642857142857143,0.21428571428571427,0.010550113036925395,0.25,6,108,3,2
P1437,3,477.15333333333336,3.9,3,0.0,1.0,0.006756756756756757,0.625,3,839,5,1
P1438,19,527.6600000000001,4.347368421052631,6,0.07894736842105263,0.8421052631578947,0.015715467328370553,0.25,6,141,3,1
P1439,5,400.31800000000004,4.4,3,0.0,1.0,0.004108463434675432,0.625,3,48,5,1
P1440,5,864.0559999999999,4.16,4,0.5,0.2,0.004528985507246377,0.5,4,77,2,2
P1441,25,626.216,4.368,6,0.26,0.56,0.017946877243359655,0.25,6,42,2,1
P1442,1,1448.94,5.0,1,1.0,0.0,1.0,0.875,1,224,2,0
P1443,29,624.7703448275862,4.355172413793103,6,0.2413793103448276,0.5862068965517241,0.02177177177177177,0.25,6,118,3,1
P1444,10,744.269,4.220000000000001,4,0.4,0.4,0.007886435331230283,0.5,4,152,0,1
P1445,22,693.8304545454546,4.281818181818182,6,0.3181818181818182,0.5,0.016260162601626018,0.25,6,97,2,1
P1446,2,649.7950000000001,4.25,2,0.25,0.5,0.0021321961620469083,0.75,2,136,2,2
P1447,11,1085.9009090909092,4.5,3,0.7727272727272727,0.09090909090909091,0.008461538461538461,0.625,3,131,2,0
P1448,15,687.9886666666666,4.319999999999999,6,0.36666666666666664,0.4,0.01323918799646955,0.25,6,83,2,2
P1449,3,534.42,4.266666666666667,2,0.3333333333333333,0.3333333333333333,0.003745318352059925,0.75,2,655,2,2
P1450,5,572.0600000000001,4.24,4,0.3,0.6,0.00496031746031746,0.5,4,59,1,1
P1451,2,362.055,4.3,2,0.0,1.0,0.005917159763313609,0.75,2,366,1,1
P1452,11,789.5100000000001,4.127272727272727,6,0.5454545454545454,0.18181818181818182,0.008928571428571428,0.25,6,41,4,2
P1453,16,562.688125,4.45,5,0.1875,0.625,0.011339475549255847,0.375,5,45,3,1
P1454,20,722.661,4.36,6,0.4,0.4,0.016339869281045753,0.25,6,174,3,1
P1455,17,654.8323529411764,4.276470588235294,6,0.4117647058823529,0.23529411764705882,0.01227436823104693,0.25,6,6,2,2
P1456,9,1074.0044444444445,4.266666666666667,3,0.8333333333333334,0.0,0.006896551724137931,0.625,3,81,2,0
P1457,18,715.0188888888889,4.4,6,0.4722222222222222,0.2222222222222222,0.013412816691505217,0.25,6,41,1,2
P1458,4,572.3375,4.25,2,0.125,0.75,0.013793103448275862,0.75,2,599,1,1
P1459,5,802.4979999999999,4.4399999999999995,3,0.4,0.2,0.009671179883945842,0.625,3,291,1,2
P1460,24,653.6525,4.375,5,0.3541666666666667,0.4583333333333333,0.02032176121930567,0.375,5,143,3,1
P1461,21,682.2733333333333,4.5,5,0.3333333333333333,0.47619047619047616,0.014472777394900068,0.375,5,8,2,1
P1462,14,776.8485714285714,4.257142857142857,6,0.42857142857142855,0.21428571428571427,0.01103230890464933,0.25,6,133,4,2
P1463,8,976.97875,4.525,5,0.6875,0.25,0.006796941376380629,0.375,5,108,2,0
P1464,4,540.865,4.2,2,0.25,0.5,0.0030840400925212026,0.75,2,44,4,2
P1465,2,1252.3049999999998,4.300000000000001,1,1.0,0.0,0.025,0.875,1,1336,2,0
P1466,2,919.115,4.55,2,0.75,0.0,0.003246753246753247,0.75,2,689,4,2
P1467,5,603.188,4.54,4,0.3,0.4,0.005076142131979695,0.5,4,252,5,2
