Rank,UserID,CourseID,CourseCategory,CourseLevel,CourseType,CourseRating,RecommendationScore,pop_score,cat_score,lvl_score,rating_score,Segment,TargetLevel,MatchReason
7,U0741,C0252,Data Science,Beginner,Self-Paced,3.9,0.8562500000000001,0.75,1.0,1.0,0.725,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group
8,U0741,C0186,Data Science,Beginner,Video,4.4,0.8562500000000001,0.6458333333333334,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
1,U0743,C0390,Data Science,Beginner,Video,4.2,0.8241935483870968,0.5806451612903226,1.0,1.0,0.8,🚀 Career Climber,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Well rated (4.2★)
2,U0743,C0359,Data Science,Beginner,Self-Paced,4.8,0.8133064516129032,0.41935483870967744,1.0,1.0,0.95,🚀 Career Climber,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Highly rated (4.8★)
3,U0743,C0271,Data Science,Intermediate,Live,5.0,0.8129032258064516,0.7096774193548387,1.0,0.5,1.0,🚀 Career Climber,Beginner,Matches your Data Science interest · Close to your target level · Popular in your learner group · Highly rated (5.0★)
4,U0743,C0308,Data Science,Intermediate,Video,4.1,0.8050403225806451,0.8709677419354839,1.0,0.5,0.7749999999999999,🚀 Career Climber,Beginner,Matches your Data Science interest · Close to your target level · Popular in your learner group · Well rated (4.1★)
5,U0743,C0313,Data Science,Beginner,Live,4.7,0.7973790322580645,0.3870967741935484,1.0,1.0,0.925,🚀 Career Climber,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Highly rated (4.7★)
6,U0743,C0391,Data Science,Beginner,Self-Paced,4.5,0.7945564516129032,0.41935483870967744,1.0,1.0,0.875,🚀 Career Climber,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Highly rated (4.5★)
7,U0743,C0315,Data Science,Intermediate,Video,5.0,0.7935483870967742,0.6451612903225806,1.0,0.5,1.0,🚀 Career Climber,Beginner,Matches your Data Science interest · Close to your target level · Popular in your learner group · Highly rated (5.0★)
8,U0743,C0361,Data Science,Intermediate,Video,4.2,0.7919354838709678,0.8064516129032258,1.0,0.5,0.8,🚀 Career Climber,Beginner,Matches your Data Science interest · Close to your target level · Popular in your learner group · Well rated (4.2★)
1,U0744,C0289,Finance,Intermediate,Self-Paced,4.5,0.9203629032258065,0.8387096774193549,1.0,1.0,0.875,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.5★)
2,U0744,C0264,Finance,Intermediate,Live,4.0,0.8987903225806451,0.8709677419354839,1.0,1.0,0.75,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.0★)
3,U0744,C0007,Finance,Intermediate,Video,4.8,0.8810483870967742,0.6451612903225806,1.0,1.0,0.95,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.8★)
4,U0744,C0246,Finance,Intermediate,Video,4.0,0.869758064516129,0.7741935483870968,1.0,1.0,0.75,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.0★)
5,U0744,C0019,Finance,Intermediate,Hybrid,4.7,0.8651209677419354,0.6129032258064516,1.0,1.0,0.925,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.7★)
6,U0744,C0120,Finance,Intermediate,Video,4.5,0.8622983870967742,0.6451612903225806,1.0,1.0,0.875,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.5★)
7,U0744,C0380,Finance,Intermediate,Self-Paced,4.8,0.8423387096774193,0.5161290322580645,1.0,1.0,0.95,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Highly rated (4.8★)
8,U0744,C0102,Finance,Intermediate,Video,3.8,0.828225806451613,0.6774193548387096,1.0,1.0,0.7,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Popular in your learner group
1,U0745,C0198,Business,Beginner,Video,4.6,0.9125,0.7916666666666666,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.6★)
2,U0745,C0326,Business,Beginner,Self-Paced,4.3,0.90625,0.8333333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
3,U0745,C0207,Business,Beginner,Video,4.8,0.9000000000000001,0.7083333333333334,1.0,1.0,0.95,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.8★)
4,U0745,C0172,Business,Beginner,Self-Paced,4.3,0.8875,0.7708333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
5,U0745,C0330,Business,Beginner,Video,4.3,0.8625,0.6875,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
6,U0745,C0005,Business,Beginner,Hybrid,4.1,0.8562500000000001,0.7083333333333334,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
7,U0745,C0382,Business,Beginner,Self-Paced,4.1,0.8562500000000001,0.7083333333333334,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
8,U0745,C0314,Business,Beginner,Live,4.3,0.85625,0.6666666666666666,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
1,U0747,C0198,Business,Beginner,Video,4.6,0.9125,0.7916666666666666,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.6★)
2,U0747,C0326,Business,Beginner,Self-Paced,4.3,0.90625,0.8333333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
3,U0747,C0207,Business,Beginner,Video,4.8,0.9000000000000001,0.7083333333333334,1.0,1.0,0.95,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.8★)
4,U0747,C0035,Business,Beginner,Video,3.9,0.8937499999999999,0.875,1.0,1.0,0.725,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group
5,U0747,C0330,Business,Beginner,Video,4.3,0.8625,0.6875,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
6,U0747,C0005,Business,Beginner,Hybrid,4.1,0.8562500000000001,0.7083333333333334,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
7,U0747,C0382,Business,Beginner,Self-Paced,4.1,0.8562500000000001,0.7083333333333334,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
8,U0747,C0314,Business,Beginner,Live,4.3,0.85625,0.6666666666666666,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
1,U0749,C0381,Technology,Beginner,Live,4.7,0.95,0.8958333333333334,1.0,1.0,0.925,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.7★)
2,U0749,C0386,Technology,Beginner,Video,4.5,0.91875,0.8333333333333334,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
3,U0749,C0027,Technology,Beginner,Video,4.5,0.9125000000000001,0.8125,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
4,U0749,C0150,Technology,Beginner,Video,4.4,0.9,0.7916666666666666,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
5,U0749,C0300,Technology,Beginner,Live,5.0,0.89375,0.6458333333333334,1.0,1.0,1.0,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (5.0★)
6,U0749,C0205,Technology,Beginner,Video,4.9,0.8875000000000001,0.6458333333333334,1.0,1.0,0.9750000000000001,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.9★)
7,U0749,C0290,Technology,Beginner,Video,4.4,0.88125,0.7291666666666666,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
8,U0749,C0140,Technology,Beginner,Live,4.7,0.85625,0.5833333333333334,1.0,1.0,0.925,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Highly rated (4.7★)
1,U0751,C0186,Data Science,Beginner,Video,4.4,0.8125000000000001,0.5,1.0,1.0,0.8500000000000001,🌿 Casual Browser,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Well rated (4.4★)
2,U0751,C0309,Data Science,Beginner,Hybrid,3.7,0.76875,0.5,1.0,1.0,0.675,🌿 Casual Browser,Beginner,Matches your Data Science interest · Perfect Beginner level fit
3,U0751,C0119,Data Science,Beginner,Self-Paced,3.6,0.7625000000000001,0.5,1.0,1.0,0.65,🌿 Casual Browser,Beginner,Matches your Data Science interest · Perfect Beginner level fit
4,U0751,C0122,Technology,Beginner,Hybrid,4.7,0.73125,1.0,0.0,1.0,0.925,🌿 Casual Browser,Beginner,Perfect Beginner level fit · Popular in your learner group · Highly rated (4.7★)
5,U0751,C0318,Technology,Beginner,Self-Paced,4.7,0.73125,1.0,0.0,1.0,0.925,🌿 Casual Browser,Beginner,Perfect Beginner level fit · Popular in your learner group · Highly rated (4.7★)
6,U0751,C0183,Data Science,Beginner,Hybrid,5.0,0.7,0.0,1.0,1.0,1.0,🌿 Casual Browser,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Highly rated (5.0★)
7,U0751,C0359,Data Science,Beginner,Self-Paced,4.8,0.6875,0.0,1.0,1.0,0.95,🌿 Casual Browser,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Highly rated (4.8★)
8,U0751,C0313,Data Science,Beginner,Live,4.7,0.68125,0.0,1.0,1.0,0.925,🌿 Casual Browser,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Highly rated (4.7★)
1,U0752,C0197,Business,Beginner,Live,4.6,0.8201612903225807,0.4838709677419355,1.0,1.0,0.8999999999999999,🚀 Career Climber,Beginner,Matches your Business interest · Perfect Beginner level fit · Highly rated (4.6★)
2,U0752,C0375,Business,Intermediate,Video,4.3,0.817540322580645,0.8709677419354839,1.0,0.5,0.825,🚀 Career Climber,Beginner,Matches your Business interest · Close to your target level · Popular in your learner group · Well rated (4.3★)
3,U0752,C0003,Business,Intermediate,Video,3.9,0.8118951612903226,0.9354838709677419,1.0,0.5,0.725,🚀 Career Climber,Beginner,Matches your Business interest · Close to your target level · Popular in your learner group
4,U0752,C0342,Business,Intermediate,Hybrid,4.3,0.8078629032258065,0.8387096774193549,1.0,0.5,0.825,🚀 Career Climber,Beginner,Matches your Business interest · Close to your target level · Popular in your learner group · Well rated (4.3★)
5,U0752,C0095,Business,Intermediate,Video,4.1,0.8050403225806451,0.8709677419354839,1.0,0.5,0.7749999999999999,🚀 Career Climber,Beginner,Matches your Business interest · Close to your target level · Popular in your learner group · Well rated (4.1★)
6,U0752,C0187,Business,Intermediate,Video,4.7,0.8038306451612902,0.7419354838709677,1.0,0.5,0.925,🚀 Career Climber,Beginner,Matches your Business interest · Close to your target level · Popular in your learner group · Highly rated (4.7★)
7,U0752,C0207,Business,Beginner,Video,4.8,0.8036290322580646,0.3870967741935484,1.0,1.0,0.95,🚀 Career Climber,Beginner,Matches your Business interest · Perfect Beginner level fit · Highly rated (4.8★)
8,U0752,C0216,Business,Intermediate,Hybrid,4.7,0.7941532258064516,0.7096774193548387,1.0,0.5,0.925,🚀 Career Climber,Beginner,Matches your Business interest · Close to your target level · Popular in your learner group · Highly rated (4.7★)
1,U0756,C0343,Arts & Creativity,Beginner,Self-Paced,4.8,0.91875,0.7708333333333334,1.0,1.0,0.95,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.8★)
2,U0756,C0099,Arts & Creativity,Beginner,Video,4.3,0.8687500000000001,0.7083333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
3,U0756,C0270,Arts & Creativity,Beginner,Video,4.0,0.85625,0.7291666666666666,1.0,1.0,0.75,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.0★)
4,U0756,C0021,Arts & Creativity,Beginner,Live,4.3,0.8500000000000001,0.6458333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
5,U0756,C0385,Arts & Creativity,Beginner,Self-Paced,4.0,0.84375,0.6875,1.0,1.0,0.75,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.0★)
6,U0756,C0047,Arts & Creativity,Beginner,Video,4.6,0.8437499999999999,0.5625,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Highly rated (4.6★)
7,U0756,C0234,Arts & Creativity,Beginner,Video,3.4,0.8375,0.7916666666666666,1.0,1.0,0.6,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Popular in your learner group
8,U0756,C0287,Arts & Creativity,Beginner,Video,3.2,0.83125,0.8125,1.0,1.0,0.55,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Popular in your learner group
1,U0758,C0387,Marketing,Beginner,Video,4.6,0.93125,0.8541666666666666,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.6★)
2,U0758,C0125,Marketing,Beginner,Video,4.5,0.9125000000000001,0.8125,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
3,U0758,C0026,Marketing,Beginner,Hybrid,4.2,0.90625,0.8541666666666666,1.0,1.0,0.8,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.2★)
4,U0758,C0274,Marketing,Beginner,Video,4.2,0.8812500000000001,0.7708333333333334,1.0,1.0,0.8,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.2★)
